mesh_id	mesh_term	drug_name	p_count	c_count
D009369	Neoplasms	regorafenib	4	1
D009369	Neoplasms	pentamidine	1	0
D009369	Neoplasms	byon4228	1	0
D009369	Neoplasms	interleukin-2	7	0
D009369	Neoplasms	ms023	1	0
D009369	Neoplasms	gsk3368715	1	0
D009369	Neoplasms	antisense oligonucleotide	1	0
D009369	Neoplasms	floxuridine	1	0
D009369	Neoplasms	gemcitabine	65	2
D009369	Neoplasms	triapine	1	0
D009369	Neoplasms	mpt-0118	1	0
D009369	Neoplasms	beta-lapachone	4	0
D009369	Neoplasms	kd033	1	0
D009369	Neoplasms	ga101	1	0
D009369	Neoplasms	trichosanthin	1	0
D009369	Neoplasms	vx970	1	0
D009369	Neoplasms	talazoparib	7	1
D009369	Neoplasms	lenvatinib	6	1
D009369	Neoplasms	herceptin	4	1
D009369	Neoplasms	human igg	5	0
D009369	Neoplasms	compound 25	1	0
D009369	Neoplasms	c12	3	0
D009369	Neoplasms	rapamycin	38	1
D009369	Neoplasms	temsirolimus	6	1
D009369	Neoplasms	everolimus	14	1
D009369	Neoplasms	dexamethasone	17	1
D009369	Neoplasms	amifostine	3	0
D009369	Neoplasms	troxerutin	1	0
D009369	Neoplasms	luteolin	1	0
D009369	Neoplasms	byon3521	1	0
D009369	Neoplasms	selinexor	7	0
D009369	Neoplasms	cetuximab	32	1
D009369	Neoplasms	bca101	1	0
D009369	Neoplasms	hsn608	1	0
D009369	Neoplasms	selpercatinib	2	0
D009369	Neoplasms	suberoylanilide hydroxamic acid	2	1
D009369	Neoplasms	1	9	0
D009369	Neoplasms	2	7	0
D009369	Neoplasms	msa-2	2	0
D009369	Neoplasms	medi4736	2	0
D009369	Neoplasms	doxorubicin hydrochloride	14	1
D009369	Neoplasms	t0070907	1	0
D009369	Neoplasms	gsk3787	1	0
D009369	Neoplasms	radiotherapy	24	0
D009369	Neoplasms	tgn1412	1	0
D009369	Neoplasms	vax014	1	0
D009369	Neoplasms	38	3	0
D009369	Neoplasms	34	1	0
D009369	Neoplasms	misonidazole	2	0
D009369	Neoplasms	etanidazole	2	0
D009369	Neoplasms	nimorazole	2	0
D009369	Neoplasms	irradiation	6	0
D009369	Neoplasms	doxycycline	6	0
D009369	Neoplasms	larotrectinib	1	0
D009369	Neoplasms	ligustilide	1	0
D009369	Neoplasms	anti-pdl1	6	0
D009369	Neoplasms	gb1275	1	0
D009369	Neoplasms	carboplatin	19	2
D009369	Neoplasms	sotorasib	1	0
D009369	Neoplasms	gne-7883	1	0
D009369	Neoplasms	hp-4	1	0
D009369	Neoplasms	compound 5	6	0
D009369	Neoplasms	dbeq	1	0
D009369	Neoplasms	cb5083	1	0
D009369	Neoplasms	5-fluorouracil	44	1
D009369	Neoplasms	light	22	0
D009369	Neoplasms	amodiaquine	1	0
D009369	Neoplasms	gm-csf	1	0
D009369	Neoplasms	il-33	1	0
D009369	Neoplasms	lometrexol	1	0
D009369	Neoplasms	ultrasound	18	0
D009369	Neoplasms	il-12	14	0
D009369	Neoplasms	granulocyte macrophage colony stimulating factor	1	0
D009369	Neoplasms	resiquimod	6	0
D009369	Neoplasms	a1	1	0
D009369	Neoplasms	arl-17477	1	0
D009369	Neoplasms	m4344	2	0
D009369	Neoplasms	m4076	2	0
D009369	Neoplasms	ks-133	1	0
D009369	Neoplasms	rmc-4550	4	0
D009369	Neoplasms	d-1553	1	0
D009369	Neoplasms	ellagic acid	2	0
D009369	Neoplasms	avm	1	0
D009369	Neoplasms	a4	1	0
D009369	Neoplasms	resveratrol	12	0
D009369	Neoplasms	silibinin	1	0
D009369	Neoplasms	ferulic acid	2	0
D009369	Neoplasms	29	1	0
D009369	Neoplasms	27	2	0
D009369	Neoplasms	31	3	0
D009369	Neoplasms	25	3	0
D009369	Neoplasms	docetaxel	72	2
D009369	Neoplasms	tetraethylenepentamine	1	0
D009369	Neoplasms	tetrathiomolybdate	1	0
D009369	Neoplasms	2,4-dinitrophenol	1	0
D009369	Neoplasms	adb	1	0
D009369	Neoplasms	methotrexate	38	3
D009369	Neoplasms	il-15	10	0
D009369	Neoplasms	galunisertib	5	1
D009369	Neoplasms	disitamab vedotin	1	0
D009369	Neoplasms	monomethyl auristatin e	5	0
D009369	Neoplasms	adriamycin	15	1
D009369	Neoplasms	msn8c	1	0
D009369	Neoplasms	liposomal doxorubicin	7	0
D009369	Neoplasms	quercetin	1	0
D009369	Neoplasms	pegylated liposomal doxorubicin	7	0
D009369	Neoplasms	azd7648	4	0
D009369	Neoplasms	diphtheria toxin	6	0
D009369	Neoplasms	2-chloro-n,n-diethylethanamine hydrochloride	1	0
D009369	Neoplasms	vaccinia virus	2	0
D009369	Neoplasms	iso	1	0
D009369	Neoplasms	tmv-018	1	0
D009369	Neoplasms	granulocyte-macrophage colony-stimulating factor	1	0
D009369	Neoplasms	montanide isa 51	1	0
D009369	Neoplasms	pd-l1 inhibitor	2	0
D009369	Neoplasms	alum	7	0
D009369	Neoplasms	osimertinib	3	0
D009369	Neoplasms	35d	1	0
D009369	Neoplasms	betulinic acid	2	0
D009369	Neoplasms	bat1308	1	0
D009369	Neoplasms	bat6026	1	0
D009369	Neoplasms	pf-04518600	1	1
D009369	Neoplasms	ptx-b	1	0
D009369	Neoplasms	paclitaxel	139	4
D009369	Neoplasms	fk506	2	0
D009369	Neoplasms	chlorambucil	3	0
D009369	Neoplasms	h3	1	0
D009369	Neoplasms	h9	2	0
D009369	Neoplasms	feladilimab	1	1
D009369	Neoplasms	celastrol	6	0
D009369	Neoplasms	azd6738	7	0
D009369	Neoplasms	olaparib	23	1
D009369	Neoplasms	hematoporphyrin dihydrochloride	1	0
D009369	Neoplasms	plinabulin	3	0
D009369	Neoplasms	nk3	1	0
D009369	Neoplasms	tecentriq	1	0
D009369	Neoplasms	ovalbumin	8	0
D009369	Neoplasms	zoledronic acid	5	2
D009369	Neoplasms	taurocholate	1	0
D009369	Neoplasms	zl-2201	1	0
D009369	Neoplasms	pfk15	2	0
D009369	Neoplasms	s-531011	1	0
D009369	Neoplasms	68ga-fapi-46	2	0
D009369	Neoplasms	5-fluorouracil (5-fu)	3	0
D009369	Neoplasms	cd8+ t-cell depletion	1	0
D009369	Neoplasms	vehicle	3	0
D009369	Neoplasms	ltx-315	2	0
D009369	Neoplasms	valproic acid	4	0
D009369	Neoplasms	bc-05	1	0
D009369	Neoplasms	ubenimex	1	0
D009369	Neoplasms	ixazomib	3	1
D009369	Neoplasms	ink128	1	0
D009369	Neoplasms	gb1211	1	0
D009369	Neoplasms	arctiin	1	0
D009369	Neoplasms	lipopolysaccharide	2	0
D009369	Neoplasms	carbenoxolone	1	0
D009369	Neoplasms	pf-915275	1	0
D009369	Neoplasms	pacma31	1	0
D009369	Neoplasms	darapladib	1	0
D009369	Neoplasms	r	1	0
D009369	Neoplasms	ir2	1	0
D009369	Neoplasms	oleclumab	1	0
D009369	Neoplasms	vegf-trap	1	0
D009369	Neoplasms	pb101	1	0
D009369	Neoplasms	imidazole ketone erastin	4	0
D009369	Neoplasms	dehydroascorbic acid	1	0
D009369	Neoplasms	s100	1	0
D009369	Neoplasms	kpt-9274	2	0
D009369	Neoplasms	ce6	2	0
D009369	Neoplasms	green tea polyphenols	1	0
D009369	Neoplasms	tocotrienol-rich fraction	1	0
D009369	Neoplasms	tp5	1	0
D009369	Neoplasms	r848	8	0
D009369	Neoplasms	ds-7300a	2	0
D009369	Neoplasms	h6m24-vc0101	1	0
D009369	Neoplasms	pf-06647020	1	0
D009369	Neoplasms	amp	1	0
D009369	Neoplasms	amps	1	0
D009369	Neoplasms	ysch-01	1	0
D009369	Neoplasms	h2o2	2	0
D009369	Neoplasms	a02	1	0
D009369	Neoplasms	azd6244	3	0
D009369	Neoplasms	shp099	6	0
D009369	Neoplasms	amg 510	1	0
D009369	Neoplasms	mek162	1	0
D009369	Neoplasms	tunlametinib	1	0
D009369	Neoplasms	vemurafenib	3	1
D009369	Neoplasms	echinacoside	1	0
D009369	Neoplasms	crizotinib	10	0
D009369	Neoplasms	lorlatinib	1	0
D009369	Neoplasms	vincristine	16	1
D009369	Neoplasms	tach101	1	0
D009369	Neoplasms	prednisone	1	1
D009369	Neoplasms	indomethacin	10	0
D009369	Neoplasms	p9	1	0
D009369	Neoplasms	cx-5461	2	0
D009369	Neoplasms	chlorin e6	21	0
D009369	Neoplasms	keytruda	2	0
D009369	Neoplasms	opdivo	1	1
D009369	Neoplasms	imm01	1	0
D009369	Neoplasms	tislelizumab	1	0
D009369	Neoplasms	srf617	1	0
D009369	Neoplasms	genz-644282	1	0
D009369	Neoplasms	nicotinamide	3	0
D009369	Neoplasms	rabusertib	1	0
D009369	Neoplasms	palbociclib	9	1
D009369	Neoplasms	aoh1996	1	0
D009369	Neoplasms	mdk-703	1	0
D009369	Neoplasms	radiofrequency ablation	2	0
D009369	Neoplasms	dfmo	1	0
D009369	Neoplasms	zelavespib	1	0
D009369	Neoplasms	kp46	1	0
D009369	Neoplasms	crotoxin	2	0
D009369	Neoplasms	nr-no2	1	0
D009369	Neoplasms	vnp20009	4	0
D009369	Neoplasms	ferrocenecarboxylic acid	1	0
D009369	Neoplasms	dihydroartemisinin	4	0
D009369	Neoplasms	mln0128	2	0
D009369	Neoplasms	rmc-6272	1	0
D009369	Neoplasms	rmc-5552	1	0
D009369	Neoplasms	terbinafine	2	0
D009369	Neoplasms	ldl cholesterol	1	0
D009369	Neoplasms	clotrimazole	4	0
D009369	Neoplasms	hdl cholesterol	1	0
D009369	Neoplasms	simvastatin	8	2
D009369	Neoplasms	trastuzumab deruxtecan	1	0
D009369	Neoplasms	adavosertib	1	0
D009369	Neoplasms	alpelisib	2	0
D009369	Neoplasms	stx-478	1	0
D009369	Neoplasms	fulvestrant	2	0
D009369	Neoplasms	l-methionine	1	0
D009369	Neoplasms	methanol	1	0
D009369	Neoplasms	inosine	1	0
D009369	Neoplasms	formate	1	0
D009369	Neoplasms	mitoxantrone	14	1
D009369	Neoplasms	vorinostat	6	1
D009369	Neoplasms	valrubicin	1	0
D009369	Neoplasms	panobinostat	3	0
D009369	Neoplasms	dasatinib	13	1
D009369	Neoplasms	imatinib	6	1
D009369	Neoplasms	daunorubicin	3	0
D009369	Neoplasms	vinblastine	5	0
D009369	Neoplasms	romidepsin	1	1
D009369	Neoplasms	epirubicin	9	0
D009369	Neoplasms	sunitinib	38	1
D009369	Neoplasms	idarubicin	3	0
D009369	Neoplasms	vs3	1	0
D009369	Neoplasms	tryptanthrin	2	0
D009369	Neoplasms	hcq	1	0
D009369	Neoplasms	microcolin h	1	0
D009369	Neoplasms	lisinopril	1	0
D009369	Neoplasms	nt	2	0
D009369	Neoplasms	cyclosporin	1	1
D009369	Neoplasms	2,3,7,8-tetrachlorodibenzo-p-dioxin	1	0
D009369	Neoplasms	sea-tgt	1	0
D009369	Neoplasms	tak-931	2	0
D009369	Neoplasms	pertuzumab	7	1
D009369	Neoplasms	isoproterenol	2	0
D009369	Neoplasms	l-748,337	1	0
D009369	Neoplasms	sr59230a	1	0
D009369	Neoplasms	propranolol	4	0
D009369	Neoplasms	mirabegron	1	1
D009369	Neoplasms	c7	2	0
D009369	Neoplasms	pertussis toxin	1	0
D009369	Neoplasms	oxidized atp	1	0
D009369	Neoplasms	rucaparib	6	0
D009369	Neoplasms	plx038	1	0
D009369	Neoplasms	azd0156	2	0
D009369	Neoplasms	bay-1436032	1	0
D009369	Neoplasms	3h	1	0
D009369	Neoplasms	interleukin-7	1	0
D009369	Neoplasms	cc1	2	0
D009369	Neoplasms	compound 18	3	0
D009369	Neoplasms	bgb324	1	0
D009369	Neoplasms	asp7657	1	0
D009369	Neoplasms	tirbanibulin	1	1
D009369	Neoplasms	compound 47	1	0
D009369	Neoplasms	ator-1017	1	0
D009369	Neoplasms	imp1088	1	0
D009369	Neoplasms	ddd86481	1	0
D009369	Neoplasms	pitavastatin calcium	1	0
D009369	Neoplasms	rosuvastatin calcium	1	0
D009369	Neoplasms	immune checkpoint blockade	1	0
D009369	Neoplasms	esk981	1	0
D009369	Neoplasms	apilimod	1	0
D009369	Neoplasms	metformin hcl	1	1
D009369	Neoplasms	luminespib	1	0
D009369	Neoplasms	emricasan	1	0
D009369	Neoplasms	ionizing radiation	8	0
D009369	Neoplasms	topotecan	26	0
D009369	Neoplasms	mrtx849	2	0
D009369	Neoplasms	volasertib	1	1
D009369	Neoplasms	mefenamic acid	1	0
D009369	Neoplasms	copanlisib	2	0
D009369	Neoplasms	xtx101	1	0
D009369	Neoplasms	myocet	1	1
D009369	Neoplasms	edelfosine	1	0
D009369	Neoplasms	tamoxifen	7	0
D009369	Neoplasms	estrogen	1	0
D009369	Neoplasms	chlorogenic acid	2	0
D009369	Neoplasms	procyanidin c1	1	0
D009369	Neoplasms	kva12123	1	0
D009369	Neoplasms	kva12.1	1	0
D009369	Neoplasms	photodynamic therapy	11	0
D009369	Neoplasms	tak-164	2	0
D009369	Neoplasms	apg-2575	1	0
D009369	Neoplasms	vs-6063	1	0
D009369	Neoplasms	dimethyl fumarate	1	1
D009369	Neoplasms	dmso	5	0
D009369	Neoplasms	fms-like tyrosine kinase 3 ligand	1	0
D009369	Neoplasms	mc180295	2	0
D009369	Neoplasms	gp-2250	1	0
D009369	Neoplasms	cyc065	1	0
D009369	Neoplasms	melatonin	5	1
D009369	Neoplasms	folic acid	2	0
D009369	Neoplasms	evofosfamide	1	0
D009369	Neoplasms	hydralazine	3	0
D009369	Neoplasms	pyruvate	2	0
D009369	Neoplasms	epz015666	2	0
D009369	Neoplasms	cpt	1	0
D009369	Neoplasms	24	5	0
D009369	Neoplasms	cantharidin	1	0
D009369	Neoplasms	chlorine e6	2	0
D009369	Neoplasms	tirapazamine	10	0
D009369	Neoplasms	pd-1 blocking antibody	2	0
D009369	Neoplasms	variecolin	1	0
D009369	Neoplasms	5	7	0
D009369	Neoplasms	3c	3	0
D009369	Neoplasms	ank-101	1	0
D009369	Neoplasms	sulconazole	1	0
D009369	Neoplasms	nc410	2	0
D009369	Neoplasms	methylthioninium chloride	1	1
D009369	Neoplasms	remodelin	1	0
D009369	Neoplasms	vp-16	2	1
D009369	Neoplasms	rg7112	2	0
D009369	Neoplasms	rcad	1	0
D009369	Neoplasms	phosphate-buffered saline	24	0
D009369	Neoplasms	pbse	1	0
D009369	Neoplasms	sunitinib malate	1	1
D009369	Neoplasms	sm	1	0
D009369	Neoplasms	canthin-6-one	1	0
D009369	Neoplasms	naproxen	3	2
D009369	Neoplasms	compound 9	9	0
D009369	Neoplasms	scd1 inhibitor	1	0
D009369	Neoplasms	lenalidomide	1	0
D009369	Neoplasms	infrared radiation	1	0
D009369	Neoplasms	enhertu	1	0
D009369	Neoplasms	ipilimumab	11	1
D009369	Neoplasms	a9	1	0
D009369	Neoplasms	vehicle control	1	0
D009369	Neoplasms	akti	1	0
D009369	Neoplasms	il-2	16	1
D009369	Neoplasms	alpha-galactosylceramide	7	0
D009369	Neoplasms	il-21	2	0
D009369	Neoplasms	thalidomide	5	0
D009369	Neoplasms	dimethyl-celecoxib	1	0
D009369	Neoplasms	pci-2050	1	0
D009369	Neoplasms	anti-4-1bb monoclonal antibody	1	0
D009369	Neoplasms	mitomycin c	9	0
D009369	Neoplasms	melphalan	2	0
D009369	Neoplasms	interferon alpha	1	0
D009369	Neoplasms	trichostatin a	4	0
D009369	Neoplasms	bfgf	2	0
D009369	Neoplasms	vaccine	5	0
D009369	Neoplasms	z-vad-fmk	1	0
D009369	Neoplasms	atn-224	2	0
D009369	Neoplasms	radiation	19	0
D009369	Neoplasms	tzt-1027	1	0
D009369	Neoplasms	5-fc	7	0
D009369	Neoplasms	ionising radiation	2	0
D009369	Neoplasms	ifn-gamma	1	0
D009369	Neoplasms	zymosan	1	0
D009369	Neoplasms	sgp130	1	0
D009369	Neoplasms	pha680632	1	0
D009369	Neoplasms	zd6126	3	0
D009369	Neoplasms	cb1954	2	0
D009369	Neoplasms	flagyl	1	0
D009369	Neoplasms	clodronate	3	0
D009369	Neoplasms	bexarotene	1	0
D009369	Neoplasms	nc-6004	1	0
D009369	Neoplasms	mab 806	1	0
D009369	Neoplasms	hypericin	3	0
D009369	Neoplasms	r116010	1	0
D009369	Neoplasms	all-trans-retinoic acid	3	0
D009369	Neoplasms	emd121974	1	0
D009369	Neoplasms	8-mexaa	1	0
D009369	Neoplasms	dmxaa	3	0
D009369	Neoplasms	5,6-dimethylxanthenone-4-acetic acid	4	0
D009369	Neoplasms	nifedipine	2	0
D009369	Neoplasms	3-bromophenyl 6-acetoxymethyl-2-oxo-2h-1-benzopyran-3-carboxylate	1	0
D009369	Neoplasms	2-nitroimidazole	1	0
D009369	Neoplasms	kin-841	1	0
D009369	Neoplasms	5-aza-cdr	2	0
D009369	Neoplasms	hydroxycamptothecin	1	0
D009369	Neoplasms	5-aminolevulinic acid	4	0
D009369	Neoplasms	hyperthermia	4	0
D009369	Neoplasms	ac7700	2	0
D009369	Neoplasms	0.9% nacl	1	1
D009369	Neoplasms	norepinephrine	1	0
D009369	Neoplasms	methoxamine	1	0
D009369	Neoplasms	epinephrine	1	0
D009369	Neoplasms	metaraminol	1	0
D009369	Neoplasms	dopamine	1	0
D009369	Neoplasms	gw654652	1	0
D009369	Neoplasms	ly294002	3	0
D009369	Neoplasms	rad001	7	1
D009369	Neoplasms	andrographolide	1	0
D009369	Neoplasms	q-vd-oph	1	0
D009369	Neoplasms	bay 11-7085	1	0
D009369	Neoplasms	tnf-alpha	4	0
D009369	Neoplasms	cpg-odn	2	0
D009369	Neoplasms	gadolinium chloride	1	0
D009369	Neoplasms	pr-104	6	0
D009369	Neoplasms	6-chloro-9-nitro-5-oxo-5h-benzo[a]phenoxazine	1	0
D009369	Neoplasms	pyrvinium pamoate	2	0
D009369	Neoplasms	t7 peptide	1	0
D009369	Neoplasms	arresten	1	0
D009369	Neoplasms	px-866	1	0
D009369	Neoplasms	leptomycin b	1	0
D009369	Neoplasms	olt	1	0
D009369	Neoplasms	5-tert-butyl-3h-1,2-dithiole-3-thione	1	0
D009369	Neoplasms	lapatinib	9	1
D009369	Neoplasms	s9	2	0
D009369	Neoplasms	il2	2	0
D009369	Neoplasms	morelloflavone	1	0
D009369	Neoplasms	methoxymorpholinyl-doxorubicin	1	0
D009369	Neoplasms	homoharringtonine	2	0
D009369	Neoplasms	didemnin b	1	0
D009369	Neoplasms	cycloheximide	1	0
D009369	Neoplasms	bruceantin	2	0
D009369	Neoplasms	docosahexaenoic acid	2	0
D009369	Neoplasms	enzastaurin	1	1
D009369	Neoplasms	mefloquine hydrochloride	1	0
D009369	Neoplasms	mk-1775	2	0
D009369	Neoplasms	apigenin	2	0
D009369	Neoplasms	g3139	2	0
D009369	Neoplasms	chloroquine	13	1
D009369	Neoplasms	bio	1	0
D009369	Neoplasms	ki20227	1	0
D009369	Neoplasms	su1498	1	0
D009369	Neoplasms	epidermal growth factor receptor tyrosine kinase inhibitor	1	0
D009369	Neoplasms	dacarbazine	3	1
D009369	Neoplasms	erlotinib	19	1
D009369	Neoplasms	ave1642	1	0
D009369	Neoplasms	h101	2	0
D009369	Neoplasms	p529	1	0
D009369	Neoplasms	double stranded dna	1	0
D009369	Neoplasms	metaproterenol	2	0
D009369	Neoplasms	nav	1	0
D009369	Neoplasms	dextran	1	0
D009369	Neoplasms	nami-a	1	0
D009369	Neoplasms	t115	1	0
D009369	Neoplasms	dexrazoxane	2	0
D009369	Neoplasms	masitinib	1	0
D009369	Neoplasms	glv-1h68	3	0
D009369	Neoplasms	compound 13	1	0
D009369	Neoplasms	apogossypol	1	0
D009369	Neoplasms	bi79d10	1	0
D009369	Neoplasms	gossypol	2	0
D009369	Neoplasms	calcitriol	2	0
D009369	Neoplasms	bph-716	1	0
D009369	Neoplasms	bph-715	1	0
D009369	Neoplasms	zoledronate	1	1
D009369	Neoplasms	ag014699	2	0
D009369	Neoplasms	ag14361	1	0
D009369	Neoplasms	oxi-4503	1	0
D009369	Neoplasms	hbcag	1	0
D009369	Neoplasms	5-fluorocytosine	2	0
D009369	Neoplasms	abt-888	2	0
D009369	Neoplasms	cyclosporin a	3	1
D009369	Neoplasms	bm7pe	1	0
D009369	Neoplasms	2-phenylethynesulfonamide	2	0
D009369	Neoplasms	fk866	2	0
D009369	Neoplasms	adpm06	2	0
D009369	Neoplasms	gelofusine	2	0
D009369	Neoplasms	lys	1	0
D009369	Neoplasms	tat	2	0
D009369	Neoplasms	ad6	1	0
D009369	Neoplasms	ad11	1	0
D009369	Neoplasms	taxotere	8	1
D009369	Neoplasms	sm-122	1	0
D009369	Neoplasms	sm-164	1	0
D009369	Neoplasms	ucn-01	2	0
D009369	Neoplasms	sb-202190	1	0
D009369	Neoplasms	vandetanib	2	1
D009369	Neoplasms	a-83-01	1	0
D009369	Neoplasms	perifosine	2	1
D009369	Neoplasms	fg020326	1	0
D009369	Neoplasms	aspirin	14	4
D009369	Neoplasms	gamma-tocopherol	2	0
D009369	Neoplasms	alpha-tocopherol	2	0
D009369	Neoplasms	gsk690693	2	0
D009369	Neoplasms	ganciclovir	4	0
D009369	Neoplasms	2-o-bn-insp5	1	0
D009369	Neoplasms	insp5	1	0
D009369	Neoplasms	anhydrotetracycline	1	0
D009369	Neoplasms	carnosine	2	0
D009369	Neoplasms	ascorbic acid	7	0
D009369	Neoplasms	il12	1	0
D009369	Neoplasms	il27	1	0
D009369	Neoplasms	iressa	1	0
D009369	Neoplasms	pi-103	1	0
D009369	Neoplasms	l-778,123	1	0
D009369	Neoplasms	nelfinavir	2	0
D009369	Neoplasms	skq1	1	0
D009369	Neoplasms	methylnaltrexone	1	0
D009369	Neoplasms	thiotepa	2	1
D009369	Neoplasms	desipramine	2	1
D009369	Neoplasms	32	1	0
D009369	Neoplasms	21	1	0
D009369	Neoplasms	nadroparin	1	0
D009369	Neoplasms	zn2+	3	0
D009369	Neoplasms	aminotriazole	1	0
D009369	Neoplasms	jx-594	1	0
D009369	Neoplasms	mt81	1	0
D009369	Neoplasms	pht-427	1	0
D009369	Neoplasms	dendritic cells	2	0
D009369	Neoplasms	cddo-me	1	0
D009369	Neoplasms	r-848	1	0
D009369	Neoplasms	4d5	2	0
D009369	Neoplasms	azd7762	4	0
D009369	Neoplasms	ctop	1	0
D009369	Neoplasms	naltrindole	1	0
D009369	Neoplasms	naloxone methiodide	1	0
D009369	Neoplasms	bq-3020	1	0
D009369	Neoplasms	bq-788	1	0
D009369	Neoplasms	nor-binaltorphimine	1	0
D009369	Neoplasms	elp2	1	0
D009369	Neoplasms	elp1	1	0
D009369	Neoplasms	(e)-4-hydroxy-3-methyl-but-2-enyl pyrophosphate	1	0
D009369	Neoplasms	s110	1	0
D009369	Neoplasms	albendazole	3	0
D009369	Neoplasms	aacocf3	1	0
D009369	Neoplasms	bs-181	1	0
D009369	Neoplasms	vicrostatin	1	0
D009369	Neoplasms	avastin	7	1
D009369	Neoplasms	snpp	1	0
D009369	Neoplasms	zinc protoporphyrin ix	1	0
D009369	Neoplasms	embichin	1	0
D009369	Neoplasms	enoxaparin	3	1
D009369	Neoplasms	17	3	0
D009369	Neoplasms	15	3	0
D009369	Neoplasms	atrasentan	1	0
D009369	Neoplasms	pp242	3	0
D009369	Neoplasms	sodium-butyrate	1	0
D009369	Neoplasms	sulindac	3	2
D009369	Neoplasms	k-80003	1	0
D009369	Neoplasms	px-478	1	0
D009369	Neoplasms	abraxane	9	0
D009369	Neoplasms	pvi	1	0
D009369	Neoplasms	dc101	4	0
D009369	Neoplasms	adoptive cell transfer	4	0
D009369	Neoplasms	r84	1	0
D009369	Neoplasms	gx15-070	1	0
D009369	Neoplasms	5-aza	1	0
D009369	Neoplasms	2d	1	0
D009369	Neoplasms	epigallocatechin-3-gallate	2	0
D009369	Neoplasms	aminoflavone	1	0
D009369	Neoplasms	laser light	1	0
D009369	Neoplasms	znpc-(lys)5	1	0
D009369	Neoplasms	cc49 antibody	1	0
D009369	Neoplasms	xmd8-92	1	0
D009369	Neoplasms	warf	1	0
D009369	Neoplasms	differentiation-inducing factor-1	1	0
D009369	Neoplasms	bmh-22	1	0
D009369	Neoplasms	gvax	6	0
D009369	Neoplasms	lbw-242	1	0
D009369	Neoplasms	methylene blue	2	1
D009369	Neoplasms	icon	1	0
D009369	Neoplasms	nsc 706744	1	0
D009369	Neoplasms	nsc 724998	2	0
D009369	Neoplasms	nsc 725776	1	0
D009369	Neoplasms	motexafin lutetium	1	0
D009369	Neoplasms	ipi-504	1	0
D009369	Neoplasms	probimane	2	0
D009369	Neoplasms	bim	1	0
D009369	Neoplasms	raz	1	0
D009369	Neoplasms	pro	2	0
D009369	Neoplasms	dalteparin	3	1
D009369	Neoplasms	all-rac-alpha-tocopherol	1	0
D009369	Neoplasms	alpha-tocopheryl succinate	2	0
D009369	Neoplasms	nsc 689534	1	0
D009369	Neoplasms	oxi4503	2	0
D009369	Neoplasms	des-methyl, des-amino pateamine a	1	0
D009369	Neoplasms	doxil	11	0
D009369	Neoplasms	ir	5	0
D009369	Neoplasms	reovirus	5	0
D009369	Neoplasms	amd3100	1	0
D009369	Neoplasms	nutlin-3	5	0
D009369	Neoplasms	pc 4	2	0
D009369	Neoplasms	6i	1	0
D009369	Neoplasms	6l	1	0
D009369	Neoplasms	6b	1	0
D009369	Neoplasms	6a	2	0
D009369	Neoplasms	8a	1	0
D009369	Neoplasms	sr13668	1	0
D009369	Neoplasms	ag-028262	1	0
D009369	Neoplasms	su5416	4	0
D009369	Neoplasms	axitinib	7	1
D009369	Neoplasms	oxa-01	1	0
D009369	Neoplasms	osi-930	1	0
D009369	Neoplasms	osi-027	1	0
D009369	Neoplasms	ganetespib	5	0
D009369	Neoplasms	peripheral blood mononuclear cells	2	0
D009369	Neoplasms	ptk787	1	0
D009369	Neoplasms	6-methylpurine-2'-deoxyriboside	1	0
D009369	Neoplasms	c48	1	0
D009369	Neoplasms	tumor vaccine	1	0
D009369	Neoplasms	etanercept	4	0
D009369	Neoplasms	jp1400	1	0
D009369	Neoplasms	ceramide	3	0
D009369	Neoplasms	pentostatin	2	0
D009369	Neoplasms	indole-3-carbinol	2	0
D009369	Neoplasms	sudemycin e	1	0
D009369	Neoplasms	s-pac-1	2	0
D009369	Neoplasms	pac-1	4	0
D009369	Neoplasms	licl	1	0
D009369	Neoplasms	m402	1	0
D009369	Neoplasms	gyy4137	1	0
D009369	Neoplasms	maytansinol	1	0
D009369	Neoplasms	hm-3	2	0
D009369	Neoplasms	26	4	0
D009369	Neoplasms	35	3	0
D009369	Neoplasms	45	1	0
D009369	Neoplasms	12	1	0
D009369	Neoplasms	36	1	0
D009369	Neoplasms	60	1	0
D009369	Neoplasms	44	2	0
D009369	Neoplasms	combretastatin a-4	3	0
D009369	Neoplasms	46	1	0
D009369	Neoplasms	juzen-taiho-to	1	0
D009369	Neoplasms	ast1306	1	0
D009369	Neoplasms	phosphate buffered saline	6	0
D009369	Neoplasms	2-(3-chlorophenyl)-6,7-methylenedioxyquinolin-4-one	1	0
D009369	Neoplasms	2-(3-fluorophenyl)-6,7-methylenedioxyquinolin-4-one	1	0
D009369	Neoplasms	colchicine	3	0
D009369	Neoplasms	benznidazole	1	0
D009369	Neoplasms	alendronate	3	1
D009369	Neoplasms	f14512	1	0
D009369	Neoplasms	teniposide	1	0
D009369	Neoplasms	top-53	1	0
D009369	Neoplasms	genz644282	1	0
D009369	Neoplasms	ezn-2208	1	0
D009369	Neoplasms	bpr1k653	1	0
D009369	Neoplasms	vx680	2	0
D009369	Neoplasms	ks119	2	0
